Port,Service,Status,Risk Level
11229,Unknown Service,CLOSED,UNKNOWN
11230,Unknown Service,CLOSED,UNKNOWN
11231,Unknown Service,CLOSED,UNKNOWN
11232,Unknown Service,CLOSED,UNKNOWN
11233,Unknown Service,CLOSED,UNKNOWN
11234,Unknown Service,CLOSED,UNKNOWN
11235,Unknown Service,CLOSED,UNKNOWN
11236,Unknown Service,CLOSED,UNKNOWN
11237,Unknown Service,CLOSED,UNKNOWN
11238,Unknown Service,CLOSED,UNKNOWN
11239,Unknown Service,CLOSED,UNKNOWN
11240,Unknown Service,CLOSED,UNKNOWN
11241,Unknown Service,CLOSED,UNKNOWN
11242,Unknown Service,CLOSED,UNKNOWN
11243,Unknown Service,CLOSED,UNKNOWN
11244,Unknown Service,CLOSED,UNKNOWN
11245,Unknown Service,CLOSED,UNKNOWN
11246,Unknown Service,CLOSED,UNKNOWN
11247,Unknown Service,CLOSED,UNKNOWN
11248,Unknown Service,CLOSED,UNKNOWN
11249,Unknown Service,CLOSED,UNKNOWN
11250,Unknown Service,CLOSED,UNKNOWN
11251,Unknown Service,CLOSED,UNKNOWN
11252,Unknown Service,CLOSED,UNKNOWN
11253,Unknown Service,CLOSED,UNKNOWN
11254,Unknown Service,CLOSED,UNKNOWN
11255,Unknown Service,CLOSED,UNKNOWN
11256,Unknown Service,CLOSED,UNKNOWN
11257,Unknown Service,CLOSED,UNKNOWN
11258,Unknown Service,CLOSED,UNKNOWN
11259,Unknown Service,CLOSED,UNKNOWN
11260,Unknown Service,CLOSED,UNKNOWN
11261,Unknown Service,CLOSED,UNKNOWN
11262,Unknown Service,CLOSED,UNKNOWN
11263,Unknown Service,CLOSED,UNKNOWN
11264,Unknown Service,CLOSED,UNKNOWN
11265,Unknown Service,CLOSED,UNKNOWN
11266,Unknown Service,CLOSED,UNKNOWN
11267,Unknown Service,CLOSED,UNKNOWN
11268,Unknown Service,CLOSED,UNKNOWN
11269,Unknown Service,CLOSED,UNKNOWN
11270,Unknown Service,CLOSED,UNKNOWN
11271,Unknown Service,CLOSED,UNKNOWN
11272,Unknown Service,CLOSED,UNKNOWN
11273,Unknown Service,CLOSED,UNKNOWN
11274,Unknown Service,CLOSED,UNKNOWN
11275,Unknown Service,CLOSED,UNKNOWN
11276,Unknown Service,CLOSED,UNKNOWN
11277,Unknown Service,CLOSED,UNKNOWN
11278,Unknown Service,CLOSED,UNKNOWN
11279,Unknown Service,CLOSED,UNKNOWN
11280,Unknown Service,CLOSED,UNKNOWN
11281,Unknown Service,CLOSED,UNKNOWN
11282,Unknown Service,CLOSED,UNKNOWN
11283,Unknown Service,CLOSED,UNKNOWN
11284,Unknown Service,CLOSED,UNKNOWN
11285,Unknown Service,CLOSED,UNKNOWN
11286,Unknown Service,CLOSED,UNKNOWN
11287,Unknown Service,CLOSED,UNKNOWN
11288,Unknown Service,CLOSED,UNKNOWN
11289,Unknown Service,CLOSED,UNKNOWN
11290,Unknown Service,CLOSED,UNKNOWN
11291,Unknown Service,CLOSED,UNKNOWN
11292,Unknown Service,CLOSED,UNKNOWN
11293,Unknown Service,CLOSED,UNKNOWN
11294,Unknown Service,CLOSED,UNKNOWN
11295,Unknown Service,CLOSED,UNKNOWN
11296,Unknown Service,CLOSED,UNKNOWN
11297,Unknown Service,CLOSED,UNKNOWN
11298,Unknown Service,CLOSED,UNKNOWN
11299,Unknown Service,CLOSED,UNKNOWN
11300,Unknown Service,CLOSED,UNKNOWN
11301,Unknown Service,CLOSED,UNKNOWN
11302,Unknown Service,CLOSED,UNKNOWN
11303,Unknown Service,CLOSED,UNKNOWN
11304,Unknown Service,CLOSED,UNKNOWN
11305,Unknown Service,CLOSED,UNKNOWN
11306,Unknown Service,CLOSED,UNKNOWN
11307,Unknown Service,CLOSED,UNKNOWN
11308,Unknown Service,CLOSED,UNKNOWN
11309,Unknown Service,CLOSED,UNKNOWN
11310,Unknown Service,CLOSED,UNKNOWN
11311,Unknown Service,CLOSED,UNKNOWN
11312,Unknown Service,CLOSED,UNKNOWN
11313,Unknown Service,CLOSED,UNKNOWN
11314,Unknown Service,CLOSED,UNKNOWN
11315,Unknown Service,CLOSED,UNKNOWN
11316,Unknown Service,CLOSED,UNKNOWN
11317,Unknown Service,CLOSED,UNKNOWN
11318,Unknown Service,CLOSED,UNKNOWN
11319,Unknown Service,CLOSED,UNKNOWN
11320,Unknown Service,CLOSED,UNKNOWN
11321,Unknown Service,CLOSED,UNKNOWN
11322,Unknown Service,CLOSED,UNKNOWN
11323,Unknown Service,CLOSED,UNKNOWN
11324,Unknown Service,CLOSED,UNKNOWN
11325,Unknown Service,CLOSED,UNKNOWN
11326,Unknown Service,CLOSED,UNKNOWN
11327,Unknown Service,CLOSED,UNKNOWN
11328,Unknown Service,CLOSED,UNKNOWN
11329,Unknown Service,CLOSED,UNKNOWN
11330,Unknown Service,CLOSED,UNKNOWN
11331,Unknown Service,CLOSED,UNKNOWN
11332,Unknown Service,CLOSED,UNKNOWN
11333,Unknown Service,CLOSED,UNKNOWN
11334,Unknown Service,CLOSED,UNKNOWN
11335,Unknown Service,CLOSED,UNKNOWN
11336,Unknown Service,CLOSED,UNKNOWN
11337,Unknown Service,CLOSED,UNKNOWN
11338,Unknown Service,CLOSED,UNKNOWN
11339,Unknown Service,CLOSED,UNKNOWN
11340,Unknown Service,CLOSED,UNKNOWN
11341,Unknown Service,CLOSED,UNKNOWN
11342,Unknown Service,CLOSED,UNKNOWN
11343,Unknown Service,CLOSED,UNKNOWN
11344,Unknown Service,CLOSED,UNKNOWN
11345,Unknown Service,CLOSED,UNKNOWN
11346,Unknown Service,CLOSED,UNKNOWN
11347,Unknown Service,CLOSED,UNKNOWN
11348,Unknown Service,CLOSED,UNKNOWN
11349,Unknown Service,CLOSED,UNKNOWN
11350,Unknown Service,CLOSED,UNKNOWN
11351,Unknown Service,CLOSED,UNKNOWN
11352,Unknown Service,CLOSED,UNKNOWN
11353,Unknown Service,CLOSED,UNKNOWN
11354,Unknown Service,CLOSED,UNKNOWN
11355,Unknown Service,CLOSED,UNKNOWN
11356,Unknown Service,CLOSED,UNKNOWN
11357,Unknown Service,CLOSED,UNKNOWN
11358,Unknown Service,CLOSED,UNKNOWN
11359,Unknown Service,CLOSED,UNKNOWN
11360,Unknown Service,CLOSED,UNKNOWN
11361,Unknown Service,CLOSED,UNKNOWN
11362,Unknown Service,CLOSED,UNKNOWN
11363,Unknown Service,CLOSED,UNKNOWN
11364,Unknown Service,CLOSED,UNKNOWN
11365,Unknown Service,CLOSED,UNKNOWN
11366,Unknown Service,CLOSED,UNKNOWN
11367,Unknown Service,CLOSED,UNKNOWN
11368,Unknown Service,CLOSED,UNKNOWN
11369,Unknown Service,CLOSED,UNKNOWN
11370,Unknown Service,CLOSED,UNKNOWN
11371,Unknown Service,CLOSED,UNKNOWN
11372,Unknown Service,CLOSED,UNKNOWN
11373,Unknown Service,CLOSED,UNKNOWN
11374,Unknown Service,CLOSED,UNKNOWN
11375,Unknown Service,CLOSED,UNKNOWN
11376,Unknown Service,CLOSED,UNKNOWN
11377,Unknown Service,CLOSED,UNKNOWN
11378,Unknown Service,CLOSED,UNKNOWN
11379,Unknown Service,CLOSED,UNKNOWN
11380,Unknown Service,CLOSED,UNKNOWN
11381,Unknown Service,CLOSED,UNKNOWN
11382,Unknown Service,CLOSED,UNKNOWN
11383,Unknown Service,CLOSED,UNKNOWN
11384,Unknown Service,CLOSED,UNKNOWN
11385,Unknown Service,CLOSED,UNKNOWN
11386,Unknown Service,CLOSED,UNKNOWN
11387,Unknown Service,CLOSED,UNKNOWN
11388,Unknown Service,CLOSED,UNKNOWN
11389,Unknown Service,CLOSED,UNKNOWN
11390,Unknown Service,CLOSED,UNKNOWN
11391,Unknown Service,CLOSED,UNKNOWN
11392,Unknown Service,CLOSED,UNKNOWN
11393,Unknown Service,CLOSED,UNKNOWN
11394,Unknown Service,CLOSED,UNKNOWN
11395,Unknown Service,CLOSED,UNKNOWN
11396,Unknown Service,CLOSED,UNKNOWN
11397,Unknown Service,CLOSED,UNKNOWN
11398,Unknown Service,CLOSED,UNKNOWN
11399,Unknown Service,CLOSED,UNKNOWN
11400,Unknown Service,CLOSED,UNKNOWN
11401,Unknown Service,CLOSED,UNKNOWN
11402,Unknown Service,CLOSED,UNKNOWN
11403,Unknown Service,CLOSED,UNKNOWN
11404,Unknown Service,CLOSED,UNKNOWN
11405,Unknown Service,CLOSED,UNKNOWN
11406,Unknown Service,CLOSED,UNKNOWN
11407,Unknown Service,CLOSED,UNKNOWN
11408,Unknown Service,CLOSED,UNKNOWN
11409,Unknown Service,CLOSED,UNKNOWN
11410,Unknown Service,CLOSED,UNKNOWN
11411,Unknown Service,CLOSED,UNKNOWN
11412,Unknown Service,CLOSED,UNKNOWN
11413,Unknown Service,CLOSED,UNKNOWN
11414,Unknown Service,CLOSED,UNKNOWN
11415,Unknown Service,CLOSED,UNKNOWN
11416,Unknown Service,CLOSED,UNKNOWN
11417,Unknown Service,CLOSED,UNKNOWN
11418,Unknown Service,CLOSED,UNKNOWN
11419,Unknown Service,CLOSED,UNKNOWN
11420,Unknown Service,CLOSED,UNKNOWN
11421,Unknown Service,CLOSED,UNKNOWN
11422,Unknown Service,CLOSED,UNKNOWN
11423,Unknown Service,CLOSED,UNKNOWN
11424,Unknown Service,CLOSED,UNKNOWN
11425,Unknown Service,CLOSED,UNKNOWN
11426,Unknown Service,CLOSED,UNKNOWN
11427,Unknown Service,CLOSED,UNKNOWN
11428,Unknown Service,CLOSED,UNKNOWN
11429,Unknown Service,CLOSED,UNKNOWN
11430,Unknown Service,CLOSED,UNKNOWN
11431,Unknown Service,CLOSED,UNKNOWN
11432,Unknown Service,CLOSED,UNKNOWN
11433,Unknown Service,CLOSED,UNKNOWN
11434,Unknown Service,CLOSED,UNKNOWN
11435,Unknown Service,CLOSED,UNKNOWN
11436,Unknown Service,CLOSED,UNKNOWN
11437,Unknown Service,CLOSED,UNKNOWN
11438,Unknown Service,CLOSED,UNKNOWN
11439,Unknown Service,CLOSED,UNKNOWN
11440,Unknown Service,CLOSED,UNKNOWN
11441,Unknown Service,CLOSED,UNKNOWN
11442,Unknown Service,CLOSED,UNKNOWN
11443,Unknown Service,CLOSED,UNKNOWN
11444,Unknown Service,CLOSED,UNKNOWN
11445,Unknown Service,CLOSED,UNKNOWN
11446,Unknown Service,CLOSED,UNKNOWN
11447,Unknown Service,CLOSED,UNKNOWN
11448,Unknown Service,CLOSED,UNKNOWN
11449,Unknown Service,CLOSED,UNKNOWN
11450,Unknown Service,CLOSED,UNKNOWN
11451,Unknown Service,CLOSED,UNKNOWN
11452,Unknown Service,CLOSED,UNKNOWN
11453,Unknown Service,CLOSED,UNKNOWN
11454,Unknown Service,CLOSED,UNKNOWN
11455,Unknown Service,CLOSED,UNKNOWN
11456,Unknown Service,CLOSED,UNKNOWN
11457,Unknown Service,CLOSED,UNKNOWN
11458,Unknown Service,CLOSED,UNKNOWN
11459,Unknown Service,CLOSED,UNKNOWN
11460,Unknown Service,CLOSED,UNKNOWN
11461,Unknown Service,CLOSED,UNKNOWN
11462,Unknown Service,CLOSED,UNKNOWN
11463,Unknown Service,CLOSED,UNKNOWN
11464,Unknown Service,CLOSED,UNKNOWN
11465,Unknown Service,CLOSED,UNKNOWN
11466,Unknown Service,CLOSED,UNKNOWN
11467,Unknown Service,CLOSED,UNKNOWN
11468,Unknown Service,CLOSED,UNKNOWN
11469,Unknown Service,CLOSED,UNKNOWN
11470,Unknown Service,CLOSED,UNKNOWN
11471,Unknown Service,CLOSED,UNKNOWN
11472,Unknown Service,CLOSED,UNKNOWN
11473,Unknown Service,CLOSED,UNKNOWN
11474,Unknown Service,CLOSED,UNKNOWN
11475,Unknown Service,CLOSED,UNKNOWN
11476,Unknown Service,CLOSED,UNKNOWN
11477,Unknown Service,CLOSED,UNKNOWN
11478,Unknown Service,CLOSED,UNKNOWN
11479,Unknown Service,CLOSED,UNKNOWN
11480,Unknown Service,CLOSED,UNKNOWN
11481,Unknown Service,CLOSED,UNKNOWN
11482,Unknown Service,CLOSED,UNKNOWN
11483,Unknown Service,CLOSED,UNKNOWN
11484,Unknown Service,CLOSED,UNKNOWN
11485,Unknown Service,CLOSED,UNKNOWN
11486,Unknown Service,CLOSED,UNKNOWN
11487,Unknown Service,CLOSED,UNKNOWN
11488,Unknown Service,CLOSED,UNKNOWN
11489,Unknown Service,CLOSED,UNKNOWN
11490,Unknown Service,CLOSED,UNKNOWN
11491,Unknown Service,CLOSED,UNKNOWN
11492,Unknown Service,CLOSED,UNKNOWN
11493,Unknown Service,CLOSED,UNKNOWN
11494,Unknown Service,CLOSED,UNKNOWN
11495,Unknown Service,CLOSED,UNKNOWN
11496,Unknown Service,CLOSED,UNKNOWN
11497,Unknown Service,CLOSED,UNKNOWN
11498,Unknown Service,CLOSED,UNKNOWN
11499,Unknown Service,CLOSED,UNKNOWN
11500,Unknown Service,CLOSED,UNKNOWN
11501,Unknown Service,CLOSED,UNKNOWN
11502,Unknown Service,CLOSED,UNKNOWN
11503,Unknown Service,CLOSED,UNKNOWN
11504,Unknown Service,CLOSED,UNKNOWN
11505,Unknown Service,CLOSED,UNKNOWN
11506,Unknown Service,CLOSED,UNKNOWN
11507,Unknown Service,CLOSED,UNKNOWN
11508,Unknown Service,CLOSED,UNKNOWN
11509,Unknown Service,CLOSED,UNKNOWN
11510,Unknown Service,CLOSED,UNKNOWN
11511,Unknown Service,CLOSED,UNKNOWN
11512,Unknown Service,CLOSED,UNKNOWN
11513,Unknown Service,CLOSED,UNKNOWN
11514,Unknown Service,CLOSED,UNKNOWN
11515,Unknown Service,CLOSED,UNKNOWN
11516,Unknown Service,CLOSED,UNKNOWN
11517,Unknown Service,CLOSED,UNKNOWN
11518,Unknown Service,CLOSED,UNKNOWN
11519,Unknown Service,CLOSED,UNKNOWN
11520,Unknown Service,CLOSED,UNKNOWN
11521,Unknown Service,CLOSED,UNKNOWN
11522,Unknown Service,CLOSED,UNKNOWN
11523,Unknown Service,CLOSED,UNKNOWN
11524,Unknown Service,CLOSED,UNKNOWN
11525,Unknown Service,CLOSED,UNKNOWN
11526,Unknown Service,CLOSED,UNKNOWN
11527,Unknown Service,CLOSED,UNKNOWN
11528,Unknown Service,CLOSED,UNKNOWN
11529,Unknown Service,CLOSED,UNKNOWN
11530,Unknown Service,CLOSED,UNKNOWN
11531,Unknown Service,CLOSED,UNKNOWN
11532,Unknown Service,CLOSED,UNKNOWN
11533,Unknown Service,CLOSED,UNKNOWN
11534,Unknown Service,CLOSED,UNKNOWN
11535,Unknown Service,CLOSED,UNKNOWN
11536,Unknown Service,CLOSED,UNKNOWN
11537,Unknown Service,CLOSED,UNKNOWN
11538,Unknown Service,CLOSED,UNKNOWN
11539,Unknown Service,CLOSED,UNKNOWN
11540,Unknown Service,CLOSED,UNKNOWN
11541,Unknown Service,CLOSED,UNKNOWN
11542,Unknown Service,CLOSED,UNKNOWN
11543,Unknown Service,CLOSED,UNKNOWN
11544,Unknown Service,CLOSED,UNKNOWN
11545,Unknown Service,CLOSED,UNKNOWN
11546,Unknown Service,CLOSED,UNKNOWN
11547,Unknown Service,CLOSED,UNKNOWN
11548,Unknown Service,CLOSED,UNKNOWN
11549,Unknown Service,CLOSED,UNKNOWN
11550,Unknown Service,CLOSED,UNKNOWN
11551,Unknown Service,CLOSED,UNKNOWN
11552,Unknown Service,CLOSED,UNKNOWN
11553,Unknown Service,CLOSED,UNKNOWN
11554,Unknown Service,CLOSED,UNKNOWN
11555,Unknown Service,CLOSED,UNKNOWN
11556,Unknown Service,CLOSED,UNKNOWN
11557,Unknown Service,CLOSED,UNKNOWN
11558,Unknown Service,CLOSED,UNKNOWN
11559,Unknown Service,CLOSED,UNKNOWN
11560,Unknown Service,CLOSED,UNKNOWN
11561,Unknown Service,CLOSED,UNKNOWN
11562,Unknown Service,CLOSED,UNKNOWN
11563,Unknown Service,CLOSED,UNKNOWN
11564,Unknown Service,CLOSED,UNKNOWN
11565,Unknown Service,CLOSED,UNKNOWN
11566,Unknown Service,CLOSED,UNKNOWN
11567,Unknown Service,CLOSED,UNKNOWN
11568,Unknown Service,CLOSED,UNKNOWN
11569,Unknown Service,CLOSED,UNKNOWN
11570,Unknown Service,CLOSED,UNKNOWN
11571,Unknown Service,CLOSED,UNKNOWN
11572,Unknown Service,CLOSED,UNKNOWN
11573,Unknown Service,CLOSED,UNKNOWN
11574,Unknown Service,CLOSED,UNKNOWN
11575,Unknown Service,CLOSED,UNKNOWN
11576,Unknown Service,CLOSED,UNKNOWN
11577,Unknown Service,CLOSED,UNKNOWN
11578,Unknown Service,CLOSED,UNKNOWN
11579,Unknown Service,CLOSED,UNKNOWN
11580,Unknown Service,CLOSED,UNKNOWN
11581,Unknown Service,CLOSED,UNKNOWN
11582,Unknown Service,CLOSED,UNKNOWN
11583,Unknown Service,CLOSED,UNKNOWN
11584,Unknown Service,CLOSED,UNKNOWN
11585,Unknown Service,CLOSED,UNKNOWN
11586,Unknown Service,CLOSED,UNKNOWN
11587,Unknown Service,CLOSED,UNKNOWN
11588,Unknown Service,CLOSED,UNKNOWN
11589,Unknown Service,CLOSED,UNKNOWN
11590,Unknown Service,CLOSED,UNKNOWN
11591,Unknown Service,CLOSED,UNKNOWN
11592,Unknown Service,CLOSED,UNKNOWN
11593,Unknown Service,CLOSED,UNKNOWN
11594,Unknown Service,CLOSED,UNKNOWN
11595,Unknown Service,CLOSED,UNKNOWN
11596,Unknown Service,CLOSED,UNKNOWN
11597,Unknown Service,CLOSED,UNKNOWN
11598,Unknown Service,CLOSED,UNKNOWN
11599,Unknown Service,CLOSED,UNKNOWN
11600,Unknown Service,CLOSED,UNKNOWN
11601,Unknown Service,CLOSED,UNKNOWN
11602,Unknown Service,CLOSED,UNKNOWN
11603,Unknown Service,CLOSED,UNKNOWN
11604,Unknown Service,CLOSED,UNKNOWN
11605,Unknown Service,CLOSED,UNKNOWN
11606,Unknown Service,CLOSED,UNKNOWN
11607,Unknown Service,CLOSED,UNKNOWN
11608,Unknown Service,CLOSED,UNKNOWN
11609,Unknown Service,CLOSED,UNKNOWN
11610,Unknown Service,CLOSED,UNKNOWN
11611,Unknown Service,CLOSED,UNKNOWN
11612,Unknown Service,CLOSED,UNKNOWN
11613,Unknown Service,CLOSED,UNKNOWN
11614,Unknown Service,CLOSED,UNKNOWN
11615,Unknown Service,CLOSED,UNKNOWN
11616,Unknown Service,CLOSED,UNKNOWN
11617,Unknown Service,CLOSED,UNKNOWN
11618,Unknown Service,CLOSED,UNKNOWN
11619,Unknown Service,CLOSED,UNKNOWN
11620,Unknown Service,CLOSED,UNKNOWN
11621,Unknown Service,CLOSED,UNKNOWN
11622,Unknown Service,CLOSED,UNKNOWN
11623,Unknown Service,CLOSED,UNKNOWN
11624,Unknown Service,CLOSED,UNKNOWN
11625,Unknown Service,CLOSED,UNKNOWN
11626,Unknown Service,CLOSED,UNKNOWN
11627,Unknown Service,CLOSED,UNKNOWN
11628,Unknown Service,CLOSED,UNKNOWN
11629,Unknown Service,CLOSED,UNKNOWN
11630,Unknown Service,CLOSED,UNKNOWN
11631,Unknown Service,CLOSED,UNKNOWN
11632,Unknown Service,CLOSED,UNKNOWN
11633,Unknown Service,CLOSED,UNKNOWN
11634,Unknown Service,CLOSED,UNKNOWN
11635,Unknown Service,CLOSED,UNKNOWN
11636,Unknown Service,CLOSED,UNKNOWN
11637,Unknown Service,CLOSED,UNKNOWN
11638,Unknown Service,CLOSED,UNKNOWN
11639,Unknown Service,CLOSED,UNKNOWN
11640,Unknown Service,CLOSED,UNKNOWN
11641,Unknown Service,CLOSED,UNKNOWN
11642,Unknown Service,CLOSED,UNKNOWN
11643,Unknown Service,CLOSED,UNKNOWN
11644,Unknown Service,CLOSED,UNKNOWN
11645,Unknown Service,CLOSED,UNKNOWN
11646,Unknown Service,CLOSED,UNKNOWN
11647,Unknown Service,CLOSED,UNKNOWN
11648,Unknown Service,CLOSED,UNKNOWN
11649,Unknown Service,CLOSED,UNKNOWN
11650,Unknown Service,CLOSED,UNKNOWN
11651,Unknown Service,CLOSED,UNKNOWN
11652,Unknown Service,CLOSED,UNKNOWN
11653,Unknown Service,CLOSED,UNKNOWN
11654,Unknown Service,CLOSED,UNKNOWN
11655,Unknown Service,CLOSED,UNKNOWN
11656,Unknown Service,CLOSED,UNKNOWN
11657,Unknown Service,CLOSED,UNKNOWN
11658,Unknown Service,CLOSED,UNKNOWN
11659,Unknown Service,CLOSED,UNKNOWN
11660,Unknown Service,CLOSED,UNKNOWN
11661,Unknown Service,CLOSED,UNKNOWN
11662,Unknown Service,CLOSED,UNKNOWN
11663,Unknown Service,CLOSED,UNKNOWN
11664,Unknown Service,CLOSED,UNKNOWN
11665,Unknown Service,CLOSED,UNKNOWN
11666,Unknown Service,CLOSED,UNKNOWN
11667,Unknown Service,CLOSED,UNKNOWN
11668,Unknown Service,CLOSED,UNKNOWN
11669,Unknown Service,CLOSED,UNKNOWN
11670,Unknown Service,CLOSED,UNKNOWN
11671,Unknown Service,CLOSED,UNKNOWN
11672,Unknown Service,CLOSED,UNKNOWN
11673,Unknown Service,CLOSED,UNKNOWN
11674,Unknown Service,CLOSED,UNKNOWN
11675,Unknown Service,CLOSED,UNKNOWN
11676,Unknown Service,CLOSED,UNKNOWN
11677,Unknown Service,CLOSED,UNKNOWN
11678,Unknown Service,CLOSED,UNKNOWN
11679,Unknown Service,CLOSED,UNKNOWN
11680,Unknown Service,CLOSED,UNKNOWN
11681,Unknown Service,CLOSED,UNKNOWN
11682,Unknown Service,CLOSED,UNKNOWN
11683,Unknown Service,CLOSED,UNKNOWN
11684,Unknown Service,CLOSED,UNKNOWN
11685,Unknown Service,CLOSED,UNKNOWN
11686,Unknown Service,CLOSED,UNKNOWN
11687,Unknown Service,CLOSED,UNKNOWN
11688,Unknown Service,CLOSED,UNKNOWN
11689,Unknown Service,CLOSED,UNKNOWN
11690,Unknown Service,CLOSED,UNKNOWN
11691,Unknown Service,CLOSED,UNKNOWN
11692,Unknown Service,CLOSED,UNKNOWN
11693,Unknown Service,CLOSED,UNKNOWN
11694,Unknown Service,CLOSED,UNKNOWN
11695,Unknown Service,CLOSED,UNKNOWN
11696,Unknown Service,CLOSED,UNKNOWN
11697,Unknown Service,CLOSED,UNKNOWN
11698,Unknown Service,CLOSED,UNKNOWN
11699,Unknown Service,CLOSED,UNKNOWN
11700,Unknown Service,CLOSED,UNKNOWN
11701,Unknown Service,CLOSED,UNKNOWN
11702,Unknown Service,CLOSED,UNKNOWN
11703,Unknown Service,CLOSED,UNKNOWN
11704,Unknown Service,CLOSED,UNKNOWN
11705,Unknown Service,CLOSED,UNKNOWN
11706,Unknown Service,CLOSED,UNKNOWN
11707,Unknown Service,CLOSED,UNKNOWN
11708,Unknown Service,CLOSED,UNKNOWN
11709,Unknown Service,CLOSED,UNKNOWN
11710,Unknown Service,CLOSED,UNKNOWN
11711,Unknown Service,CLOSED,UNKNOWN
11712,Unknown Service,CLOSED,UNKNOWN
11713,Unknown Service,CLOSED,UNKNOWN
11714,Unknown Service,CLOSED,UNKNOWN
11715,Unknown Service,CLOSED,UNKNOWN
11716,Unknown Service,CLOSED,UNKNOWN
11717,Unknown Service,CLOSED,UNKNOWN
11718,Unknown Service,CLOSED,UNKNOWN
11719,Unknown Service,CLOSED,UNKNOWN
11720,Unknown Service,CLOSED,UNKNOWN
11721,Unknown Service,CLOSED,UNKNOWN
11722,Unknown Service,CLOSED,UNKNOWN
11723,Unknown Service,CLOSED,UNKNOWN
11724,Unknown Service,CLOSED,UNKNOWN
11725,Unknown Service,CLOSED,UNKNOWN
11726,Unknown Service,CLOSED,UNKNOWN
11727,Unknown Service,CLOSED,UNKNOWN
11728,Unknown Service,CLOSED,UNKNOWN
11729,Unknown Service,CLOSED,UNKNOWN
11730,Unknown Service,CLOSED,UNKNOWN
11731,Unknown Service,CLOSED,UNKNOWN
11732,Unknown Service,CLOSED,UNKNOWN
11733,Unknown Service,CLOSED,UNKNOWN
11734,Unknown Service,CLOSED,UNKNOWN
11735,Unknown Service,CLOSED,UNKNOWN
11736,Unknown Service,CLOSED,UNKNOWN
11737,Unknown Service,CLOSED,UNKNOWN
11738,Unknown Service,CLOSED,UNKNOWN
11739,Unknown Service,CLOSED,UNKNOWN
11740,Unknown Service,CLOSED,UNKNOWN
11741,Unknown Service,CLOSED,UNKNOWN
11742,Unknown Service,CLOSED,UNKNOWN
11743,Unknown Service,CLOSED,UNKNOWN
11744,Unknown Service,CLOSED,UNKNOWN
11745,Unknown Service,CLOSED,UNKNOWN
11746,Unknown Service,CLOSED,UNKNOWN
11747,Unknown Service,CLOSED,UNKNOWN
11748,Unknown Service,CLOSED,UNKNOWN
11749,Unknown Service,CLOSED,UNKNOWN
11750,Unknown Service,CLOSED,UNKNOWN
11751,Unknown Service,CLOSED,UNKNOWN
11752,Unknown Service,CLOSED,UNKNOWN
11753,Unknown Service,CLOSED,UNKNOWN
11754,Unknown Service,CLOSED,UNKNOWN
11755,Unknown Service,CLOSED,UNKNOWN
11756,Unknown Service,CLOSED,UNKNOWN
11757,Unknown Service,CLOSED,UNKNOWN
11758,Unknown Service,CLOSED,UNKNOWN
11759,Unknown Service,CLOSED,UNKNOWN
11760,Unknown Service,CLOSED,UNKNOWN
11761,Unknown Service,CLOSED,UNKNOWN
11762,Unknown Service,CLOSED,UNKNOWN
11763,Unknown Service,CLOSED,UNKNOWN
11764,Unknown Service,CLOSED,UNKNOWN
11765,Unknown Service,CLOSED,UNKNOWN
11766,Unknown Service,CLOSED,UNKNOWN
11767,Unknown Service,CLOSED,UNKNOWN
11768,Unknown Service,CLOSED,UNKNOWN
11769,Unknown Service,CLOSED,UNKNOWN
11770,Unknown Service,CLOSED,UNKNOWN
11771,Unknown Service,CLOSED,UNKNOWN
11772,Unknown Service,CLOSED,UNKNOWN
11773,Unknown Service,CLOSED,UNKNOWN
11774,Unknown Service,CLOSED,UNKNOWN
11775,Unknown Service,CLOSED,UNKNOWN
11776,Unknown Service,CLOSED,UNKNOWN
11777,Unknown Service,CLOSED,UNKNOWN
11778,Unknown Service,CLOSED,UNKNOWN
11779,Unknown Service,CLOSED,UNKNOWN
11780,Unknown Service,CLOSED,UNKNOWN
11781,Unknown Service,CLOSED,UNKNOWN
11782,Unknown Service,CLOSED,UNKNOWN
11783,Unknown Service,CLOSED,UNKNOWN
11784,Unknown Service,CLOSED,UNKNOWN
11785,Unknown Service,CLOSED,UNKNOWN
11786,Unknown Service,CLOSED,UNKNOWN
11787,Unknown Service,CLOSED,UNKNOWN
11788,Unknown Service,CLOSED,UNKNOWN
11789,Unknown Service,CLOSED,UNKNOWN
11790,Unknown Service,CLOSED,UNKNOWN
11791,Unknown Service,CLOSED,UNKNOWN
11792,Unknown Service,CLOSED,UNKNOWN
11793,Unknown Service,CLOSED,UNKNOWN
11794,Unknown Service,CLOSED,UNKNOWN
11795,Unknown Service,CLOSED,UNKNOWN
11796,Unknown Service,CLOSED,UNKNOWN
11797,Unknown Service,CLOSED,UNKNOWN
11798,Unknown Service,CLOSED,UNKNOWN
11799,Unknown Service,CLOSED,UNKNOWN
11800,Unknown Service,CLOSED,UNKNOWN
11801,Unknown Service,CLOSED,UNKNOWN
11802,Unknown Service,CLOSED,UNKNOWN
11803,Unknown Service,CLOSED,UNKNOWN
11804,Unknown Service,CLOSED,UNKNOWN
11805,Unknown Service,CLOSED,UNKNOWN
11806,Unknown Service,CLOSED,UNKNOWN
11807,Unknown Service,CLOSED,UNKNOWN
11808,Unknown Service,CLOSED,UNKNOWN
11809,Unknown Service,CLOSED,UNKNOWN
11810,Unknown Service,CLOSED,UNKNOWN
